(0,0,0),00,97
(1,0,2),00,105
01,2
02,1
03,0
04,1
05,1
06,2
07,1
08,0
09,0
10,1
11,0
12,1
13,0
14,0
15,3
16,1
17,1
18,1
19,1
20,1
21,0
22,3
(1,0,3),00,103
01,0
02,2
03,2
04,0
05,1
06,6
07,1
08,2
09,0
10,1
11,2
12,1
13,0
14,0
15,0
16,3
17,1
18,1
19,2
20,1
21,3
22,1
(1,1,0),00,114
01,1
02,0
03,0
04,1
05,1
06,2
07,3
08,0
09,1
10,1
11,0
12,1
13,2
14,0
15,1
16,0
17,2
18,0
19,0
20,3
21,2
22,0
(1,1,1),00,107
01,4
02,1
03,0
04,1
05,3
06,3
07,1
08,5
09,2
10,0
11,0
12,2
13,0
14,3
15,1
16,1
17,0
18,0
19,1
20,2
21,0
22,1
(1,1,2),00,100
01,1
02,1
03,1
04,1
05,3
06,2
07,1
08,1
09,1
10,1
11,2
12,0
13,4
14,1
15,0
16,2
17,0
18,0
19,1
20,1
21,0
22,2
(1,1,3),00,105
01,0
02,3
03,2
04,1
05,0
06,7
07,1
08,2
09,1
10,2
11,0
12,0
13,0
14,0
15,1
16,2
17,0
18,0
19,0
20,0
21,2
22,1
(1,2,0),00,107
01,1
02,1
03,1
04,2
05,1
06,1
07,1
08,0
09,2
10,0
11,1
12,2
13,0
14,1
15,2
16,0
17,0
18,2
19,0
20,1
21,2
22,1
(1,2,1),00,96
01,1
02,0
03,0
04,3
05,0
06,5
07,2
08,2
09,3
10,1
11,3
12,1
13,1
14,4
15,1
16,0
17,0
18,0
19,0
20,0
21,2
22,1
(1,2,2),00,109
01,0
02,2
03,1
04,1
05,0
06,6
07,1
08,3
09,1
10,1
11,0
12,0
13,2
14,1
15,0
16,2
17,1
18,2
19,0
20,4
21,2
22,3
(1,2,3),00,106
01,1
02,2
03,1
04,0
05,2
06,6
07,1
08,1
09,1
10,1
11,3
12,2
13,3
14,0
15,0
16,0
17,1
18,0
19,3
20,3
21,4
22,5
(1,3,0),00,93
01,1
02,0
03,1
04,0
05,1
06,5
07,4
08,1
09,0
10,2
11,2
12,1
13,1
14,0
15,1
16,1
17,0
18,0
19,1
20,2
21,2
22,1
(1,3,1),00,107
01,0
02,1
03,0
04,2
05,2
06,2
07,5
08,1
09,0
10,1
11,0
12,1
13,2
14,2
15,1
16,2
17,3
18,0
19,1
20,3
21,2
22,0
(1,3,2),00,109
01,1
02,1
03,3
04,0
05,2
06,3
07,1
08,2
09,0
10,3
11,0
12,2
13,2
14,1
15,3
16,2
17,0
18,1
19,2
20,4
21,3
22,1
(1,3,3),00,99
01,4
02,1
03,2
04,1
05,1
06,5
07,1
08,1
09,1
10,1
11,2
12,3
13,3
14,2
15,1
16,0
17,1
18,2
19,2
20,2
21,1
22,1
